dungeon_id,floor_id,stage,spawn_type,monster_id,monster_level,row_count
2560,1,4,0,199,1,19
2560,1,4,0,578,1,21
2560,1,4,0,600,1,21
2560,1,5,1,3725,1,20
2560,2,0,0,33,2,10
2560,2,0,0,199,2,15
2560,2,0,0,578,2,9
2560,2,0,0,600,2,3
2560,2,0,0,1369,2,1
2560,2,0,0,1370,2,1
2560,2,0,0,3730,2,1
2560,2,1,1,554,2,40
2560,2,1,1,3730,2,20
2560,2,2,0,33,2,18
2560,2,2,0,199,2,15
2560,2,2,0,578,2,13
2560,2,2,0,600,2,11
2560,2,2,0,1369,2,2
2560,2,2,0,3730,2,1
2560,2,3,1,552,2,40
2560,2,3,1,3730,2,20
2560,2,4,0,33,2,19
2560,2,4,0,199,2,20
2560,2,4,0,578,2,14
2560,2,4,0,600,2,23
2560,2,4,0,1370,2,4
2560,2,5,1,3725,2,20
2560,3,0,0,33,10,9
2560,3,0,0,199,10,9
2560,3,0,0,578,7,9
2560,3,0,0,600,7,7
2560,3,0,0,1369,5,3
2560,3,0,0,1370,5,3
2560,3,1,1,554,5,40
2560,3,1,1,3730,4,20
2560,3,2,0,33,10,26
2560,3,2,0,199,10,19
2560,3,2,0,578,7,15
2560,3,2,0,600,7,18
2560,3,2,0,3730,4,2
2560,3,3,1,552,5,40
2560,3,3,1,3730,4,20
2560,3,4,0,33,10,10
2560,3,4,0,199,10,30
2560,3,4,0,578,7,9
2560,3,4,0,600,7,25
2560,3,4,0,1370,5,8
2560,3,4,0,3730,4,1
2560,3,5,1,2430,4,20
2560,3,5,1,2434,4,20
2560,3,6,1,3725,4,20
2560,4,0,0,33,20,13
2560,4,0,0,199,20,17
2560,4,0,0,578,10,13
2560,4,0,0,600,10,3
2560,4,0,0,1369,7,4
2560,4,0,0,1370,7,5
2560,4,0,0,3730,7,5
2560,4,1,1,552,7,40
2560,4,1,1,3730,7,20
2560,4,2,0,33,20,9
2560,4,2,0,199,20,28
2560,4,2,0,578,10,13
2560,4,2,0,600,10,15
2560,4,2,0,1369,7,4
2560,4,2,0,1370,7,7
2560,4,3,1,603,15,20
2560,4,3,1,3730,7,40
2560,4,4,0,33,20,19
2560,4,4,0,199,20,16
2560,4,4,0,578,10,16
2560,4,4,0,600,10,15
2560,4,4,0,1369,7,3
2560,4,4,0,1370,7,4
2560,4,4,0,3730,7,3
2560,4,5,1,2430,6,20
2560,4,5,1,2434,6,20
2560,4,6,1,3725,7,20
2560,5,0,0,33,30,14
2560,5,0,0,199,30,8
2560,5,0,0,578,15,12
2560,5,0,0,600,15,12
2560,5,0,0,1369,10,3
2560,5,0,0,1370,10,6
2560,5,0,0,3730,10,5
2560,5,1,1,552,10,40
2560,5,1,1,3730,10,20
2560,5,2,0,33,30,17
2560,5,2,0,199,30,7
2560,5,2,0,578,15,13
2560,5,2,0,600,15,11
2560,5,2,0,1369,10,4
2560,5,2,0,1370,10,12
2560,5,2,0,3730,10,6
2560,5,3,1,603,20,20
2560,5,3,1,3730,10,40
2560,5,4,0,33,30,14
2560,5,4,0,199,30,13
2560,5,4,0,578,15,19
2560,5,4,0,600,15,12
2560,5,4,0,1369,10,3
2560,5,4,0,1370,10,3
2560,5,4,0,3730,10,11
2560,5,5,1,2430,8,20
2560,5,5,1,2434,8,20
2560,5,6,1,3725,10,20
2560,6,0,0,33,30,12
2560,6,0,0,199,30,13
2560,6,0,0,578,15,7
2560,6,0,0,600,15,11
2560,6,0,0,1369,10,6
2560,6,0,0,1370,10,8
2560,6,0,0,3730,10,3
2560,6,1,1,552,10,40
2560,6,1,1,3730,10,20
2560,6,2,0,33,30,10
2560,6,2,0,199,30,13
2560,6,2,0,578,15,14
2560,6,2,0,600,15,12
2560,6,2,0,1369,10,7
2560,6,2,0,1370,10,5
2560,6,2,0,3730,10,11
2560,6,3,1,603,20,20
2560,6,3,1,3730,10,40
2560,6,4,0,33,30,7
2560,6,4,0,199,30,15
2560,6,4,0,578,15,7
2560,6,4,0,600,15,19
2560,6,4,0,1369,10,8
2560,6,4,0,1370,10,7
2560,6,4,0,3730,10,9
2560,6,5,1,2430,8,20
2560,6,5,1,2434,8,20
2560,6,6,1,3725,12,20
2631,1,0,0,170,1,17
2631,1,0,0,545,1,8
2631,1,0,0,553,1,15
2631,1,1,0,170,1,16
2631,1,1,0,545,1,10
2631,1,1,0,553,1,21
2631,1,1,0,588,1,13
2631,1,2,0,170,1,17
2631,1,2,0,545,1,23
2631,1,2,0,553,1,19
2631,1,2,0,588,1,16
2631,1,3,1,233,1,20
2631,1,4,1,3839,1,20
2631,2,0,0,170,2,11
2631,2,0,0,545,2,12
2631,2,0,0,553,2,10
2631,2,0,0,2439,2,1
2631,2,0,0,3215,2,3
2631,2,0,0,3231,2,3
2631,2,1,0,170,2,8
2631,2,1,0,545,2,18
2631,2,1,0,553,2,21
2631,2,1,0,588,2,12
2631,2,1,0,3215,2,1
2631,2,2,0,170,2,19
2631,2,2,0,545,2,24
2631,2,2,0,553,2,13
2631,2,2,0,588,2,16
2631,2,2,0,2439,2,2
2631,2,3,1,233,2,20
2631,2,4,1,3839,2,20
2631,3,0,0,170,4,32
2631,3,0,0,545,4,46
2631,3,0,0,553,4,29
2631,3,0,0,2439,4,3
2631,3,0,0,3215,4,4
2631,3,0,0,3231,4,3
2631,3,1,0,170,4,25
2631,3,1,0,545,4,36
2631,3,1,0,553,4,21
2631,3,1,0,588,4,29
2631,3,1,0,2439,4,1
2631,3,1,0,3215,4,4
2631,3,1,0,3231,4,1
2631,3,2,1,543,5,39
2631,3,3,0,170,4,31
2631,3,3,0,545,4,46
2631,3,3,0,553,4,19
2631,3,3,0,588,4,31
2631,3,3,0,2439,4,3
2631,3,3,0,3215,4,7
2631,3,3,0,3231,4,4
2631,3,4,1,1765,4,39
2631,3,5,1,3839,4,39
2631,4,0,0,170,7,25
2631,4,0,0,545,7,10
2631,4,0,0,553,7,10
2631,4,0,0,2439,7,7
2631,4,0,0,3215,7,5
2631,4,0,0,3231,7,3
2631,4,1,0,170,7,16
2631,4,1,0,545,7,21
2631,4,1,0,553,7,21
2631,4,1,0,588,7,9
2631,4,1,0,2439,7,5
2631,4,1,0,3231,7,3
2631,4,2,1,543,10,20
2631,4,3,0,170,7,11
2631,4,3,0,545,7,13
2631,4,3,0,553,7,17
2631,4,3,0,588,7,18
2631,4,3,0,2439,7,4
2631,4,3,0,3215,7,3
2631,4,3,0,3231,7,3
2631,4,4,1,1765,7,20
2631,4,5,1,3839,7,20
2631,5,0,0,170,10,18
2631,5,0,0,545,10,20
2631,5,0,0,553,10,17
2631,5,0,0,2439,10,5
2631,5,0,0,3215,10,7
2631,5,0,0,3231,10,5
2631,5,1,0,170,10,10
2631,5,1,0,545,10,15
2631,5,1,0,553,10,18
2631,5,1,0,588,10,18
2631,5,1,0,2439,10,4
2631,5,1,0,3215,10,5
2631,5,1,0,3231,10,9
2631,5,2,1,543,15,24
2631,5,3,0,170,10,16
2631,5,3,0,545,10,16
2631,5,3,0,553,10,14
2631,5,3,0,588,10,7
2631,5,3,0,2439,10,8
2631,5,3,0,3215,10,8
2631,5,3,0,3231,10,9
2631,5,4,1,1765,10,24
2631,5,5,1,3839,10,24
2631,6,0,0,170,10,13
2631,6,0,0,545,10,8
2631,6,0,0,553,10,15
2631,6,0,0,588,10,8
2631,6,0,0,2439,10,6
2631,6,0,0,3215,10,5
2631,6,0,0,3231,10,4
2631,6,1,0,170,10,11
2631,6,1,0,545,10,9
2631,6,1,0,553,10,19
2631,6,1,0,588,10,17
2631,6,1,0,2439,10,6
2631,6,1,0,3215,10,5
2631,6,1,0,3231,10,2
2631,6,2,1,543,15,20
2631,6,3,0,170,10,12
2631,6,3,0,545,10,15
2631,6,3,0,553,10,13
2631,6,3,0,588,10,11
2631,6,3,0,2439,10,4
2631,6,3,0,3215,10,4
2631,6,3,0,3231,10,7
2631,6,4,1,1765,10,20
2631,6,5,1,3839,12,20
2691,1,0,1,5055,1,20
2692,1,0,1,5055,1,20
2693,1,0,1,5055,1,20
2704,1,0,1,3541,10,20
2704,1,1,1,2971,10,20
2704,1,2,1,3574,10,20
2705,1,0,0,3543,10,20
2705,1,1,0,2972,10,20
2705,1,2,1,3575,10,20
2706,1,0,1,3539,10,20
2706,1,1,1,3260,10,20
2706,1,2,1,3576,10,20
2707,1,0,1,3547,10,20
2707,1,1,1,3581,10,20
2707,1,2,1,3577,10,20
2708,1,0,1,3545,10,20
2708,1,1,1,3233,10,20
2708,1,2,1,3578,10,20
2710,1,0,0,797,1,5
2710,1,0,0,1002,1,371
2710,1,0,0,1701,10,16
2710,1,0,2,797,1,2
2710,1,1,0,797,1,16
2710,1,1,0,1002,1,342
2710,1,1,0,1701,10,22
2710,1,1,2,797,1,5
2710,1,2,0,797,1,11
2710,1,2,0,1002,1,346
2710,1,2,0,1701,10,15
2710,1,2,2,797,1,7
2710,1,3,1,797,1,200
2710,1,3,1,797,10,100
2710,2,0,0,797,1,38
2710,2,0,0,1002,1,254
2710,2,0,2,797,1,27
2710,2,1,0,797,1,38
2710,2,1,0,1002,1,322
2710,2,1,2,797,1,10
2710,2,2,0,797,1,32
2710,2,2,0,1002,1,264
2710,2,2,2,797,1,26
2710,2,3,0,797,1,37
2710,2,3,0,1002,1,215
2710,2,3,2,797,1,37
2710,2,4,1,797,10,200
2710,2,4,1,3827,10,100
2711,1,0,0,1709,1,20
2712,1,0,0,1709,1,20
2713,1,0,0,1709,1,20
2714,1,0,0,1709,1,20
2715,1,0,0,1709,1,20
2716,1,0,0,1709,1,20
2717,1,0,0,1709,1,20
2718,1,0,0,1709,1,20
2719,1,0,0,1709,1,20
2720,1,0,0,1709,1,20
2721,1,0,0,517,1,5
2721,1,0,0,518,1,8
2721,1,0,0,519,1,3
2721,1,0,0,1003,1,1
2721,1,0,0,1004,1,3
2721,1,1,0,517,1,1
2721,1,1,0,518,1,5
2721,1,1,0,519,1,5
2721,1,1,0,1003,1,2
2721,1,1,0,1004,1,7
2721,1,2,0,517,1,2
2721,1,2,0,518,1,2
2721,1,2,0,519,1,5
2721,1,2,0,1003,1,6
2721,1,2,0,1004,1,5
2722,1,0,0,517,1,2
2722,1,0,0,518,1,6
2722,1,0,0,519,1,7
2722,1,0,0,1003,1,1
2722,1,0,0,1004,1,4
2722,1,1,0,518,1,2
2722,1,1,0,519,1,6
2722,1,1,0,1003,1,5
2722,1,1,0,1004,1,7
2722,1,2,0,517,1,4
2722,1,2,0,518,1,2
2722,1,2,0,519,1,2
2722,1,2,0,1003,1,6
2722,1,2,0,1004,1,6
2723,1,0,0,517,1,1
2723,1,0,0,518,1,3
2723,1,0,0,519,1,5
2723,1,0,0,1003,1,5
2723,1,0,0,1004,1,6
2723,1,1,0,517,1,3
2723,1,1,0,518,1,2
2723,1,1,0,519,1,7
2723,1,1,0,1003,1,5
2723,1,1,0,1004,1,3
2723,1,2,0,517,1,4
2723,1,2,0,518,1,5
2723,1,2,0,519,1,3
2723,1,2,0,1003,1,4
2723,1,2,0,1004,1,4
2724,1,0,0,517,1,2
2724,1,0,0,518,1,4
2724,1,0,0,519,1,7
2724,1,0,0,1003,1,4
2724,1,0,0,1004,1,3
2724,1,1,0,517,1,4
2724,1,1,0,518,1,3
2724,1,1,0,519,1,4
2724,1,1,0,1003,1,4
2724,1,1,0,1004,1,5
2724,1,2,0,517,1,5
2724,1,2,0,518,1,1
2724,1,2,0,519,1,7
2724,1,2,0,1003,1,3
2724,1,2,0,1004,1,4
2725,1,0,0,517,1,8
2725,1,0,0,518,1,4
2725,1,0,0,519,1,4
2725,1,0,0,1003,1,3
2725,1,0,0,1004,1,1
2725,1,1,0,517,1,3
2725,1,1,0,518,1,2
2725,1,1,0,519,1,6
2725,1,1,0,1003,1,1
2725,1,1,0,1004,1,8
2725,1,2,0,517,1,5
2725,1,2,0,518,1,2
2725,1,2,0,519,1,4
2725,1,2,0,1003,1,2
2725,1,2,0,1004,1,7
2726,1,0,0,517,1,7
2726,1,0,0,518,1,3
2726,1,0,0,519,1,3
2726,1,0,0,1003,1,2
2726,1,0,0,1004,1,5
2726,1,1,0,517,1,4
2726,1,1,0,518,1,4
2726,1,1,0,519,1,1
2726,1,1,0,1003,1,10
2726,1,1,0,1004,1,1
2726,1,2,0,517,1,2
2726,1,2,0,518,1,4
2726,1,2,0,519,1,3
2726,1,2,0,1003,1,4
2726,1,2,0,1004,1,7
2727,1,0,0,518,1,4
2727,1,0,0,519,1,11
2727,1,0,0,1003,1,3
2727,1,0,0,1004,1,2
2727,1,1,0,517,1,4
2727,1,1,0,518,1,6
2727,1,1,0,519,1,3
2727,1,1,0,1003,1,7
2727,1,2,0,517,1,5
2727,1,2,0,518,1,3
2727,1,2,0,1003,1,8
2727,1,2,0,1004,1,4
2781,1,0,0,1709,1,20
2782,1,0,0,1709,1,20
2783,1,0,0,1709,1,20
2784,1,0,0,1709,1,20
2788,1,0,0,1550,1,20
2789,1,0,0,1551,1,20
2790,1,0,0,1547,1,20
2791,1,0,0,1548,1,20
2792,1,0,0,1549,1,20
2793,1,0,0,1550,1,20
2794,1,0,0,3891,1,20
2795,1,0,0,1551,1,20
2796,1,0,0,1547,1,20
2797,1,0,0,1548,1,20
2798,1,0,0,1549,1,20
2799,1,0,0,1550,1,20
2800,1,0,0,1551,1,20
2801,1,0,0,1547,1,20
2802,1,0,0,1548,1,20
2803,1,0,0,1549,1,20
2804,1,0,0,3891,1,20
2805,1,0,0,1550,1,20
2806,1,0,0,1551,1,20
2807,1,0,0,1547,1,27
2808,1,0,0,1548,1,20
2809,1,0,0,1549,1,20
2810,1,0,0,1550,1,32
2811,1,0,0,1551,1,20
2812,1,0,0,1547,1,20
2813,1,0,0,1548,1,20
2814,1,0,0,3891,1,20
2815,1,0,0,1549,1,20
2999,1,0,0,36,2,2
2999,1,0,0,38,2,7
2999,1,0,0,40,2,3
2999,1,0,0,48,2,1
2999,1,0,0,50,2,9
2999,1,0,0,56,2,4
2999,1,0,0,58,2,1
2999,1,0,0,60,2,1
2999,1,0,0,62,2,2
2999,1,0,0,66,2,2
2999,1,0,0,68,2,2
2999,1,0,0,70,2,1
2999,1,0,0,72,2,5
2999,1,1,0,36,2,7
2999,1,1,0,38,2,4
2999,1,1,0,40,2,4
2999,1,1,0,46,2,1
2999,1,1,0,48,2,10
2999,1,1,0,50,2,5
2999,1,1,0,56,2,2
2999,1,1,0,60,2,1
2999,1,1,0,62,2,3
2999,1,1,0,64,2,6
2999,1,1,0,66,2,3
2999,1,1,0,68,2,2
2999,1,1,0,70,2,7
2999,1,1,0,72,2,5
2999,1,2,0,36,2,8
2999,1,2,0,38,2,3
2999,1,2,0,40,2,8
2999,1,2,0,46,2,3
2999,1,2,0,48,2,2
2999,1,2,0,50,2,10
2999,1,2,0,56,2,5
2999,1,2,0,58,2,5
2999,1,2,0,60,2,10
2999,1,2,0,62,2,2
2999,1,2,0,64,2,7
2999,1,2,0,66,2,4
2999,1,2,0,68,2,4
2999,1,2,0,70,2,4
2999,1,2,0,72,2,2
2999,1,3,0,36,2,7
2999,1,3,0,38,2,4
2999,1,3,0,40,2,7
2999,1,3,0,46,2,4
2999,1,3,0,48,2,8
2999,1,3,0,50,2,3
2999,1,3,0,56,2,6
2999,1,3,0,58,2,6
2999,1,3,0,60,2,2
2999,1,3,0,62,2,4
2999,1,3,0,64,2,4
2999,1,3,0,66,2,8
2999,1,3,0,68,2,7
2999,1,3,0,70,2,6
2999,1,3,0,72,2,7
2999,1,4,0,36,2,4
2999,1,4,0,38,2,10
2999,1,4,0,40,2,1
2999,1,4,0,46,2,4
2999,1,4,0,48,2,7
2999,1,4,0,50,2,4
2999,1,4,0,56,2,6
2999,1,4,0,58,2,6
2999,1,4,0,60,2,7
2999,1,4,0,62,2,3
2999,1,4,0,66,2,8
2999,1,4,0,68,2,9
2999,1,4,0,70,2,13
2999,1,4,0,72,2,8
2999,1,5,0,36,2,11
2999,1,5,0,38,2,5
2999,1,5,0,40,2,7
2999,1,5,0,46,2,8
2999,1,5,0,48,2,8
2999,1,5,0,50,2,13
2999,1,5,0,56,2,3
2999,1,5,0,58,2,7
2999,1,5,0,60,2,8
2999,1,5,0,62,2,1
2999,1,5,0,64,2,2
2999,1,5,0,66,2,3
2999,1,5,0,68,2,2
2999,1,5,0,70,2,6
2999,1,5,0,72,2,8
2999,1,6,0,36,2,9
2999,1,6,0,38,2,10
2999,1,6,0,40,2,7
2999,1,6,0,46,2,3
2999,1,6,0,48,2,7
2999,1,6,0,50,2,6
2999,1,6,0,56,2,2
2999,1,6,0,58,2,10
2999,1,6,0,60,2,4
2999,1,6,0,62,2,9
2999,1,6,0,64,2,1
2999,1,6,0,66,2,2
2999,1,6,0,68,2,7
2999,1,6,0,70,2,10
2999,1,6,0,72,2,6
2999,1,7,0,36,2,12
2999,1,7,0,38,2,10
2999,1,7,0,40,2,3
2999,1,7,0,46,2,13
2999,1,7,0,48,2,7
2999,1,7,0,50,2,4
2999,1,7,0,56,2,1
2999,1,7,0,58,2,1
2999,1,7,0,60,2,6
2999,1,7,0,62,2,3
2999,1,7,0,64,2,12
2999,1,7,0,66,2,5
2999,1,7,0,68,2,5
2999,1,7,0,70,2,3
2999,1,7,0,72,2,3
2999,1,8,0,36,2,2
2999,1,8,0,38,2,8
2999,1,8,0,40,2,8
2999,1,8,0,46,2,3
2999,1,8,0,48,2,3
2999,1,8,0,50,2,8
2999,1,8,0,56,2,3
2999,1,8,0,58,2,7
2999,1,8,0,60,2,13
2999,1,8,0,62,2,3
2999,1,8,0,64,2,12
2999,1,8,0,66,2,5
2999,1,8,0,68,2,2
2999,1,8,0,70,2,2
2999,1,8,0,72,2,8
2999,1,9,0,37,1,20
2999,1,9,0,39,1,20
2999,1,9,1,41,1,20
2999,2,0,0,36,5,1
2999,2,0,0,38,5,4
2999,2,0,0,40,5,4
2999,2,0,0,48,5,3
2999,2,0,0,50,5,3
2999,2,0,0,58,5,3
2999,2,0,0,64,5,4
2999,2,0,0,68,5,3
2999,2,0,0,70,5,2
2999,2,0,0,72,5,7
2999,2,0,0,161,1,1
2999,2,0,0,163,1,5
2999,2,1,0,36,5,2
2999,2,1,0,40,5,5
2999,2,1,0,46,5,2
2999,2,1,0,48,5,1
2999,2,1,0,50,5,1
2999,2,1,0,56,5,4
2999,2,1,0,58,5,4
2999,2,1,0,60,5,5
2999,2,1,0,62,5,11
2999,2,1,0,64,5,10
2999,2,1,0,66,5,5
2999,2,1,0,68,5,1
2999,2,1,0,70,5,1
2999,2,1,0,161,1,1
2999,2,1,0,162,1,4
2999,2,1,0,163,1,3
2999,2,2,0,36,5,2
2999,2,2,0,38,5,6
2999,2,2,0,40,5,6
2999,2,2,0,46,5,3
2999,2,2,0,48,5,2
2999,2,2,0,50,5,2
2999,2,2,0,56,5,6
2999,2,2,0,58,5,6
2999,2,2,0,60,5,3
2999,2,2,0,62,5,10
2999,2,2,0,64,5,8
2999,2,2,0,68,5,3
2999,2,2,0,72,5,7
2999,2,2,0,161,1,4
2999,2,2,0,162,1,7
2999,2,2,0,163,1,5
2999,2,3,0,36,5,3
2999,2,3,0,38,5,4
2999,2,3,0,40,5,7
2999,2,3,0,46,5,1
2999,2,3,0,48,5,5
2999,2,3,0,50,5,2
2999,2,3,0,56,5,3
2999,2,3,0,58,5,10
2999,2,3,0,60,5,5
2999,2,3,0,62,5,6
2999,2,3,0,64,5,4
2999,2,3,0,66,5,5
2999,2,3,0,68,5,3
2999,2,3,0,70,5,6
2999,2,3,0,72,5,7
2999,2,3,0,161,1,1
2999,2,3,0,162,1,4
2999,2,3,0,163,1,3
2999,2,4,0,36,5,6
2999,2,4,0,38,5,4
2999,2,4,0,40,5,5
2999,2,4,0,46,5,10
2999,2,4,0,48,5,4
2999,2,4,0,50,5,2
2999,2,4,0,58,5,10
2999,2,4,0,60,5,4
2999,2,4,0,62,5,4
2999,2,4,0,64,5,6
2999,2,4,0,66,5,2
2999,2,4,0,68,5,5
2999,2,4,0,70,5,8
2999,2,4,0,72,5,11
2999,2,4,0,161,1,3
2999,2,4,0,162,1,2
2999,2,4,0,163,1,1
2999,2,5,0,36,5,3
2999,2,5,0,38,5,7
2999,2,5,0,40,5,6
2999,2,5,0,46,5,6
2999,2,5,0,48,5,4
2999,2,5,0,50,5,5
2999,2,5,0,56,5,2
2999,2,5,0,58,5,5
2999,2,5,0,60,5,4
2999,2,5,0,64,5,1
2999,2,5,0,66,5,4
2999,2,5,0,68,5,9
2999,2,5,0,70,5,4
2999,2,5,0,72,5,9
2999,2,5,0,161,1,7
2999,2,5,0,162,1,3
2999,2,5,0,163,1,6
2999,2,6,0,36,5,3
2999,2,6,0,38,5,5
2999,2,6,0,40,5,3
2999,2,6,0,46,5,12
2999,2,6,0,48,5,6
2999,2,6,0,50,5,3
2999,2,6,0,56,5,1
2999,2,6,0,58,5,3
2999,2,6,0,60,5,1
2999,2,6,0,62,5,7
2999,2,6,0,64,5,2
2999,2,6,0,66,5,3
2999,2,6,0,68,5,3
2999,2,6,0,70,5,4
2999,2,6,0,72,5,2
2999,2,6,0,161,1,16
2999,2,6,0,162,1,9
2999,2,7,0,36,5,5
2999,2,7,0,38,5,4
2999,2,7,0,40,5,2
2999,2,7,0,46,5,6
2999,2,7,0,48,5,4
2999,2,7,0,50,5,11
2999,2,7,0,56,5,2
2999,2,7,0,58,5,1
2999,2,7,0,62,5,2
2999,2,7,0,64,5,6
2999,2,7,0,66,5,11
2999,2,7,0,68,5,4
2999,2,7,0,70,5,7
2999,2,7,0,72,5,6
2999,2,7,0,161,1,4
2999,2,7,0,162,1,3
2999,2,7,0,163,1,2
2999,2,8,0,36,5,2
2999,2,8,0,38,5,1
2999,2,8,0,40,5,1
2999,2,8,0,46,5,8
2999,2,8,0,48,5,6
2999,2,8,0,50,5,2
2999,2,8,0,56,5,2
2999,2,8,0,58,5,10
2999,2,8,0,60,5,3
2999,2,8,0,62,5,6
2999,2,8,0,64,5,6
2999,2,8,0,66,5,4
2999,2,8,0,68,5,11
2999,2,8,0,70,5,8
2999,2,8,0,72,5,2
2999,2,8,0,161,1,3
2999,2,8,0,162,1,1
2999,2,8,0,163,1,3
2999,2,9,0,78,5,20
2999,2,9,0,80,5,20
2999,2,9,1,82,5,20
2999,3,0,0,47,10,3
2999,3,0,0,49,10,4
2999,3,0,0,51,10,2
2999,3,0,0,57,10,2
2999,3,0,0,59,10,2
2999,3,0,0,61,10,3
2999,3,0,0,62,10,4
2999,3,0,0,64,10,4
2999,3,0,0,66,10,3
2999,3,0,0,68,10,5
2999,3,0,0,70,10,6
2999,3,0,0,72,10,9
2999,3,0,0,166,1,6
2999,3,0,0,167,1,5
2999,3,0,0,168,1,2
2999,3,1,0,47,10,2
2999,3,1,0,49,10,5
2999,3,1,0,51,10,6
2999,3,1,0,57,10,2
2999,3,1,0,59,10,3
2999,3,1,0,61,10,6
2999,3,1,0,62,10,6
2999,3,1,0,64,10,4
2999,3,1,0,66,10,2
2999,3,1,0,68,10,8
2999,3,1,0,70,10,4
2999,3,1,0,72,10,2
2999,3,1,0,166,1,2
2999,3,1,0,167,1,4
2999,3,1,0,168,1,4
2999,3,2,0,47,10,8
2999,3,2,0,49,10,4
2999,3,2,0,51,10,2
2999,3,2,0,57,10,4
2999,3,2,0,59,10,5
2999,3,2,0,61,10,2
2999,3,2,0,62,10,5
2999,3,2,0,66,10,4
2999,3,2,0,68,10,11
2999,3,2,0,70,10,13
2999,3,2,0,72,10,9
2999,3,2,0,166,1,4
2999,3,2,0,167,1,4
2999,3,2,0,168,1,2
2999,3,3,0,47,10,6
2999,3,3,0,49,10,5
2999,3,3,0,51,10,6
2999,3,3,0,57,10,2
2999,3,3,0,59,10,2
2999,3,3,0,61,10,6
2999,3,3,0,62,10,3
2999,3,3,0,66,10,7
2999,3,3,0,68,10,15
2999,3,3,0,70,10,4
2999,3,3,0,72,10,7
2999,3,3,0,166,1,5
2999,3,3,0,167,1,4
2999,3,3,0,168,1,4
2999,3,4,0,47,10,5
2999,3,4,0,49,10,7
2999,3,4,0,51,10,3
2999,3,4,0,57,10,4
2999,3,4,0,59,10,7
2999,3,4,0,61,10,6
2999,3,4,0,62,10,4
2999,3,4,0,64,10,4
2999,3,4,0,66,10,4
2999,3,4,0,68,10,5
2999,3,4,0,70,10,6
2999,3,4,0,72,10,6
2999,3,4,0,166,1,4
2999,3,4,0,167,1,3
2999,3,4,0,168,1,7
2999,3,5,0,47,10,7
2999,3,5,0,49,10,4
2999,3,5,0,51,10,3
2999,3,5,0,57,10,5
2999,3,5,0,59,10,8
2999,3,5,0,61,10,5
2999,3,5,0,62,10,1
2999,3,5,0,64,10,4
2999,3,5,0,66,10,3
2999,3,5,0,68,10,10
2999,3,5,0,70,10,8
2999,3,5,0,72,10,3
2999,3,5,0,166,1,4
2999,3,5,0,167,1,6
2999,3,5,0,168,1,4
2999,3,6,0,47,10,3
2999,3,6,0,49,10,4
2999,3,6,0,51,10,6
2999,3,6,0,57,10,5
2999,3,6,0,59,10,5
2999,3,6,0,61,10,7
2999,3,6,0,62,10,3
2999,3,6,0,64,10,3
2999,3,6,0,66,10,5
2999,3,6,0,68,10,7
2999,3,6,0,70,10,7
2999,3,6,0,72,10,8
2999,3,6,0,166,1,6
2999,3,6,0,167,1,7
2999,3,6,0,168,1,2
2999,3,7,0,47,10,4
2999,3,7,0,49,10,4
2999,3,7,0,51,10,1
2999,3,7,0,57,10,4
2999,3,7,0,59,10,6
2999,3,7,0,61,10,2
2999,3,7,0,62,10,5
2999,3,7,0,64,10,7
2999,3,7,0,66,10,2
2999,3,7,0,68,10,8
2999,3,7,0,70,10,8
2999,3,7,0,72,10,11
2999,3,7,0,166,1,3
2999,3,7,0,167,1,2
2999,3,7,0,168,1,4
2999,3,8,0,47,10,6
2999,3,8,0,51,10,6
2999,3,8,0,57,10,5
2999,3,8,0,59,10,4
2999,3,8,0,61,10,3
2999,3,8,0,62,10,5
2999,3,8,0,64,10,3
2999,3,8,0,66,10,7
2999,3,8,0,68,10,7
2999,3,8,0,70,10,8
2999,3,8,0,72,10,7
2999,3,8,0,166,1,1
2999,3,8,0,167,1,4
2999,3,8,0,168,1,5
2999,3,9,0,112,10,20
2999,3,9,0,116,10,20
2999,3,9,1,114,10,20
2999,4,0,0,63,10,3
2999,4,0,0,65,10,8
2999,4,0,0,67,10,2
2999,4,0,0,69,10,4
2999,4,0,0,71,10,3
2999,4,0,0,73,10,1
2999,4,0,0,171,1,14
2999,4,0,0,172,1,2
2999,4,0,0,173,1,5
2999,4,0,0,180,1,2
2999,4,0,0,191,10,5
2999,4,0,0,193,10,2
2999,4,0,0,195,10,5
2999,4,1,0,63,10,1
2999,4,1,0,65,10,5
2999,4,1,0,67,10,5
2999,4,1,0,69,10,4
2999,4,1,0,71,10,4
2999,4,1,0,73,10,8
2999,4,1,0,172,1,4
2999,4,1,0,173,1,2
2999,4,1,0,180,1,2
2999,4,1,0,191,10,3
2999,4,1,0,193,10,14
2999,4,1,0,195,10,2
2999,4,2,0,63,10,7
2999,4,2,0,65,10,5
2999,4,2,0,67,10,3
2999,4,2,0,69,10,3
2999,4,2,0,71,10,7
2999,4,2,0,73,10,2
2999,4,2,0,171,1,7
2999,4,2,0,172,1,7
2999,4,2,0,173,1,3
2999,4,2,0,180,1,5
2999,4,2,0,191,10,2
2999,4,2,0,193,10,4
2999,4,2,0,195,10,5
2999,4,3,0,63,10,5
2999,4,3,0,65,10,6
2999,4,3,0,67,10,2
2999,4,3,0,69,10,6
2999,4,3,0,71,10,4
2999,4,3,0,73,10,5
2999,4,3,0,171,1,4
2999,4,3,0,172,1,3
2999,4,3,0,173,1,5
2999,4,3,0,180,1,5
2999,4,3,0,191,10,9
2999,4,3,0,193,10,5
